validation_acc,validation_loss,train_accuracy,train_loss,precision,specificity,f1-score
0.4983388781547546,19.25197048187256,0.7878086419753086,0.5822923815831905,0.0,1.0,0.0
0.4983388781547546,2.021337902545929,0.8591820987654321,0.3588868615830817,0.5,0.95333331823349,0.0848484858870506
0.499446302652359,3.760604713845532,0.8495370370370371,0.3405195394667183,0.5015197396278381,0.6355555653572083,0.4219948947429657
0.5514950156211853,0.9032485738396644,0.8611111111111112,0.3207961873310368,0.5567376017570496,0.5833333134651184,0.5376712083816528
0.580066442489624,1.2670543897897004,0.8452932098765432,0.3460116142906794,0.5763975381851196,0.5453333258628845,0.5948718190193176
0.5968992114067078,0.6340493574738503,0.8638117283950617,0.3189245989409888,0.5893574357032776,0.5455555319786072,0.6172450184822083
0.6022781133651733,0.6296507179737091,0.8757716049382716,0.2955763608944125,0.5951346755027771,0.5561904907226562,0.6204710006713867
0.605481743812561,2.1043813586700706,0.8641975308641975,0.306910374542562,0.591230571269989,0.5183333158493042,0.6376811861991882
0.6175710558891296,0.6853410076349974,0.8738425925925926,0.2935870845870273,0.5987767577171326,0.5140740871429443,0.6539745926856995
0.6252491474151611,0.6647341571748256,0.875,0.2824517652028944,0.6020299196243286,0.503333330154419,0.6664695739746094
0.616732120513916,2.939059853553772,0.878858024691358,0.2815231626353612,0.6025104522705078,0.539393961429596,0.6448362469673157
0.6243078708648682,0.9239338668994606,0.8742283950617284,0.2805771914924063,0.6060606241226196,0.5305555462837219,0.6570634245872498
0.6284180879592896,0.9147801065817476,0.8923611111111112,0.2569029258518684,0.6063518524169922,0.5169230699539185,0.6662075519561768
0.6193640232086182,8.757529282569886,0.8861882716049383,0.2593870302889405,0.6065163016319275,0.5514285564422607,0.6441881060600281
0.6265780925750732,0.6240151897072792,0.8858024691358025,0.2730180544824135,0.6104540228843689,0.5462222099304199,0.65493243932724
0.630398690700531,0.8615028083324432,0.8892746913580247,0.2531065024980685,0.6109560132026672,0.5354166626930237,0.6630064249038696
0.6325972080230713,1.100546658411622,0.8796296296296297,0.2835752455199637,0.6102021336555481,0.5235294103622437,0.669247031211853
0.6339977979660034,0.8456920301541686,0.8854166666666666,0.2462875301518091,0.609018087387085,0.5118518471717834,0.6743307709693909
0.6389228701591492,0.50390073210001,0.8942901234567902,0.2470728827685844,0.6119776964187622,0.511228084564209,0.6802910566329956
0.6352159380912781,3.457273757457733,0.8796296296296297,0.2677784598455196,0.61356121301651,0.5326666831970215,0.6696751117706299
