validation_acc,validation_loss,train_accuracy,train_loss,precision,specificity,f1-score
0.6013289093971252,0.6574022620916367,0.785108024691358,0.4848777321053714,0.5584905743598938,0.2199999988079071,0.7115384340286255
0.6627907156944275,0.5635252311825752,0.8375771604938271,0.3703299262901632,0.6112359762191772,0.4233333468437195,0.7282463312149048
0.6688815355300903,0.9438637547194958,0.8464506172839507,0.3443724196858522,0.6129032373428345,0.4133333265781402,0.7365638613700867
0.6810631155967712,0.5756816938519478,0.8599537037037037,0.3311215075777798,0.6222222447395325,0.4333333373069763,0.7446808218955994
0.6837209463119507,0.6288474269211293,0.8595679012345679,0.3148718330918288,0.6242208480834961,0.437333345413208,0.7465388774871826
0.6921373009681702,0.6160970941185951,0.8564814814814815,0.3385943486923125,0.6315789222717285,0.4555555582046509,0.751341700553894
0.6957759857177734,0.6099990211427212,0.8564814814814815,0.3215497230611196,0.6343669295310974,0.4609523713588714,0.7539347410202026
0.7005813717842102,0.5128438577055932,0.8699845679012346,0.3078716539028214,0.6389047503471375,0.4724999964237213,0.7565011978149414
0.6969361305236816,0.8189449453726411,0.8726851851851852,0.2951812191707332,0.6342315077781677,0.4570370316505432,0.7558727264404297
0.6943521499633789,0.6887795880436898,0.8645833333333334,0.3043922640201522,0.6309946775436401,0.4460000097751617,0.7554492354393005
0.6985805034637451,0.4929188907146454,0.8719135802469136,0.2962073571071392,0.6387609839439392,0.4769696891307831,0.7535802721977234
0.6973975896835327,0.7216623295098543,0.8792438271604939,0.2819756256734452,0.6369524002075195,0.4705555438995361,0.7536624073982239
0.6986966729164124,0.533344054967165,0.8792438271604939,0.2836528307780986,0.6385158896446228,0.4753846228122711,0.7540162801742554
0.6945894360542297,0.7057979881763459,0.8807870370370371,0.2729350324811005,0.6418524980545044,0.5028571486473083,0.7440842986106873
0.6932447552680969,0.8789674654603005,0.8688271604938271,0.3009928330415632,0.6395053863525391,0.4946666657924652,0.7444177865982056
0.6958056688308716,0.4803077459335327,0.8807870370370371,0.2719937999074052,0.6413075923919678,0.4970833361148834,0.7465836405754089
0.6990423798561096,0.5056624174118042,0.8796296296296297,0.2852276977969379,0.6460050940513611,0.5117647051811218,0.7468770742416382
0.6991509795188904,0.5358606144785881,0.871141975308642,0.2813801205739742,0.6449893116950989,0.5066666603088379,0.7480680346488953
0.7001224160194397,0.6722634386271238,0.8861882716049383,0.2699456411163981,0.6448293328285217,0.5035087466239929,0.7497446537017822
0.49833887815475464,0.701132881641388,0.4996141975308642,0.7032826237562226,0.0,1.0,0.0
