validation_acc,validation_loss,train_accuracy,train_loss,precision,specificity,f1-score
0.5747508406639099,0.6704255700111389,0.6763117283950617,0.6343330072193611,0.5839415788650513,0.6200000047683716,0.5555555820465088
0.5531561374664307,0.7638987720012664,0.7530864197530864,0.5417204193952607,0.5964912176132202,0.7699999809265137,0.4312896430492401
0.5448504686355591,0.7386427640914917,0.7932098765432098,0.4749831877103666,0.6071428656578064,0.8288888931274414,0.3667180240154266
0.5423588156700134,0.8497786462306977,0.8067129629629629,0.4307209173353707,0.6137338876724243,0.8500000238418579,0.3416965305805206
0.5495016574859619,0.7966720521450043,0.8113425925925926,0.4201618876399063,0.6370106935501099,0.8640000224113464,0.3455598354339599
0.5581395626068115,0.7298326671123505,0.8279320987654321,0.4033419737001745,0.64673912525177,0.855555534362793,0.3736263811588287
0.5695301294326782,0.6465764522552491,0.8310185185185185,0.3984233464409665,0.6712328791618347,0.8628571629524231,0.3933110237121582
0.5722591280937195,0.7997602194547653,0.8317901234567902,0.3779358791141975,0.6869747638702393,0.8758333325386047,0.3883610367774963
0.5732742547988892,0.8044674515724182,0.8375771604938271,0.3729038056803913,0.6911487579345703,0.8785185217857361,0.388359785079956
0.5817275643348694,0.5976535737514496,0.8314043209876543,0.388981975796746,0.6976377964019775,0.871999979019165,0.4130536019802093
0.5835095047950745,0.7434980034828186,0.8368055555555556,0.3789852319694147,0.7098214030265808,0.8818181753158569,0.4089155495166778
0.5897009968757629,0.6177782952785492,0.8364197530864198,0.3793272554147534,0.7115384340286255,0.875,0.4282407462596893
0.593917727470398,0.7151883244514465,0.8406635802469136,0.3632209337339168,0.7169373631477356,0.8748717904090881,0.4375221133232116
0.5980066657066345,0.6731341063976288,0.8321759259259259,0.3768029583663475,0.720588207244873,0.8733333349227905,0.4474885761737823
0.5991140604019165,0.8411973595619202,0.8422067901234568,0.3627548752034583,0.7232580780982971,0.874666690826416,0.4488428831100464
0.602367103099823,0.6938500851392746,0.8472222222222222,0.3511832654476166,0.7330232262611389,0.8804166913032532,0.4514465630054474
0.604651153087616,0.6954868912696839,0.8503086419753086,0.345335330178098,0.730118453502655,0.8749019503593445,0.4603894352912903
0.6059431433677673,0.6935208559036254,0.8607253086419753,0.3384647256717449,0.7367993593215942,0.8799999952316284,0.4593567848205566
0.6088476777076721,0.6124037891626358,0.8549382716049383,0.3405856119423378,0.7404870390892029,0.8803508877754211,0.4652163386344909
0.6134551763534546,0.5982681572437286,0.8560956790123457,0.3256736753917322,0.746268630027771,0.8809999823570251,0.4743618667125702
0.6150925755500793,0.6349659323692322,0.8506944444444444,0.3399033568254331,0.7476509809494019,0.8806349039077759,0.4780090153217315
0.6132588386535645,0.8653000712394714,0.8576388888888888,0.3354297356634605,0.7409753203392029,0.8760606050491333,0.4774535894393921
0.6141846179962158,0.6537769228219986,0.8560956790123457,0.3297909309224384,0.7445122003555298,0.8785507082939148,0.4776060879230499
0.6166943311691284,0.6771457493305206,0.8587962962962963,0.3277164330569709,0.7435897588729858,0.875,0.4852203130722046
0.6186046600341797,0.6505412727594375,0.8668981481481481,0.3137170029122655,0.7482172250747681,0.8776000142097473,0.4873169064521789
0.619601309299469,0.6447229087352753,0.8572530864197531,0.3247828072891002,0.7525279521942139,0.8807692527770996,0.4871662259101867
0.6181862950325012,0.8181740701198578,0.8533950617283951,0.3259104312193103,0.754973828792572,0.8844444155693054,0.4817103743553161
0.6206691861152649,0.5559672892093659,0.8668981481481481,0.30863333475299,0.755831241607666,0.8828571438789368,0.4879064559936523
0.622751772403717,0.5881686598062515,0.8665123456790124,0.3166914077066793,0.7578347325325012,0.882758617401123,0.4922128021717071
0.6232557892799377,0.7126053810119629,0.8684413580246914,0.307927742236998,0.757064700126648,0.8815555572509766,0.4940511584281921
0.6257635951042175,0.5716876745223999,0.8626543209876543,0.3096518832735899,0.7559190988540649,0.8780645132064819,0.5014277696609497
0.6274917125701904,0.5852116942405701,0.8638117283950617,0.3023562711186525,0.7580912709236145,0.8785416483879089,0.5045567750930786
0.6294171214103699,0.6033402875065803,0.8618827160493827,0.3126478187921571,0.759984016418457,0.8785858750343323,0.5083478093147278
0.6305452585220337,0.6514992356300354,0.8672839506172839,0.2997768586728631,0.7639485001564026,0.8813725709915161,0.5087696313858032
0.6317987442016602,0.6050969153642655,0.8746141975308642,0.2965233805702953,0.7662878632545471,0.8824762105941772,0.510536253452301
0.631136953830719,0.748728209733963,0.8645833333333334,0.3033170253038406,0.7683700323104858,0.8849999904632568,0.5075767040252686
0.6325761079788208,0.6204292744398117,0.8719135802469136,0.2919477460587897,0.7668689489364624,0.8823423385620117,0.5121602416038513
0.6319286823272705,0.7129745781421661,0.8719135802469136,0.2942920759683702,0.7688247561454773,0.8847368359565735,0.5093240141868591
0.6321662664413452,0.6735689848661423,0.8641975308641975,0.3035000228300327,0.7703958749771118,0.8859829306602478,0.5089833736419678
0.6333886981010437,0.7244980692863464,0.8684413580246914,0.2983777428545603,0.7724530696868896,0.8868333101272583,0.5108599066734314
0.6347945928573608,0.5338378816843032,0.8614969135802469,0.3089321117575576,0.7728450894355774,0.8860162496566772,0.5141748189926147
0.6362917423248291,0.6305338948965072,0.8780864197530864,0.2816103137120967,0.7735257148742676,0.8853968381881714,0.5175235867500305
0.6370238661766052,0.6764423578977585,0.8823302469135802,0.2770319115824816,0.7732115387916565,0.8844961524009705,0.519533634185791
0.6388553380966187,0.5297527357935905,0.8773148148148148,0.2884072959423065,0.7745647430419922,0.8842424154281616,0.5232731699943542
0.6401624083518982,0.6489001095294953,0.878858024691358,0.2821594287709492,0.7734130620956421,0.8820740580558777,0.5271633863449097
0.6419182419776917,0.5456620991230011,0.8699845679012346,0.2925855593710411,0.7744340300559998,0.881594181060791,0.5308478474617004
0.6433166265487671,0.6242097705602646,0.8780864197530864,0.2847531292496658,0.7751542925834656,0.8811347484588623,0.5338137745857239
0.6445874571800232,0.60105941593647,0.8823302469135802,0.2691863673489268,0.7776609659194946,0.8824999928474426,0.5354202389717102
0.6458064913749695,0.6124411404132843,0.8722993827160493,0.2838300070384653,0.778917670249939,0.8827210664749146,0.5376172661781311
0.6463122963905334,0.6501201808452606,0.8757716049382716,0.2863463901165055,0.7770589590072632,0.8805333375930786,0.5398910641670227
0.647254228591919,0.5796759814023972,0.8831018518518519,0.2706880987417407,0.7763539552688599,0.8790849447250366,0.5425361394882202
0.6482877731323242,0.5932560503482819,0.8807870370370371,0.2799440044455412,0.7776200771331787,0.879487156867981,0.5442503690719604
0.6489061713218689,0.674367892742157,0.8780864197530864,0.272721075066706,0.7780092358589172,0.8793710470199585,0.5454840660095215
